ISBN	タイトル	サブタイトル	著者	著者2	版表示	出版社	発売者	出版年月	ページ数等	大きさ	付属資料の種類と形態	シリーズ名・シリーズ番号	シリーズ名・シリーズ番号2	シリーズ名・シリーズ番号3	各巻のタイトル	本体価格	セット本体価格
978-4-416-61740-3	竹かご編みの発想と技法	異素材との組ませ方から使い方まで工夫と手順がわかる 人気作家のアイデアとノウハウを細かく紹介	竹かご部 編			誠文堂新光社		2017.10	191p	26cm						¥2800	
978-4-416-61759-5	月のきほん	ゆかいなイラストですっきりわかる ウサギの模様はなぜ見える?満ち欠けの仕組みは?素朴な疑問からわかる月の話	白尾元理 著			誠文堂新光社		2017.10	159p	21cm						¥1500	
978-4-416-61760-1	Leafyナンシー・マーチャントのブリオッシュ編み	裏も表も不思議な模様が楽しい、色とりどりのスヌード&スカーフ	ナンシー・マーチャント 著	西村知子 監修		誠文堂新光社		2017.10	111p	26cm						¥1800	
978-4-416-61788-5	turkフライパンクックブック	毎日のおかずから、もてなし料理まで鉄フライパンを使いこなす61レシピ 鉄フライパンで料理の腕をみがこう!	野口英世 著			誠文堂新光社		2017.10	95p	26cm						¥1400	
978-4-416-61797-7	消しゴム仏はんこ。でごあいさつ	暮らしの中のいろんな場面で、作って贈って身につけて。心やすらぐ法話とともに。	津久井智子 著	麻田弘潤 著		誠文堂新光社		2017.10	95p	20cm						¥1400	
978-4-416-71707-3	月のこよみ 2018		相馬充 監修			誠文堂新光社		2017.10	103p	19cm					365日の月の満ち欠けがわかる	¥900	
978-4-416-71714-1	ジャック式生活のオキテ	賢くてアクティブなジャック・ラッセル・テリアとの暮らしの知恵と工夫	ジャック式生活編集部 編			誠文堂新光社		2017.10	125p	21cm						¥1200	
978-4-416-71715-8	野菜たっぷり具だくさんの主役スープ150	これ1品で献立いらず!	エダジュン 著			誠文堂新光社		2017.10	191p	21cm						¥1500	
978-4-416-71721-9	ヒョウモントカゲモドキ完全飼育	飼育・繁殖・さまざまな品種のことがよくわかる	海老沼剛 著	川添宣広 編・写真		誠文堂新光社		2017.10	223p	21cm		PERFECT PET OWNER'S GUIDES				¥2600	
978-4-416-71732-5	カリグラフィー・ブック	デザイン・アート・クラフトに生かす手書き文字	三戸美奈子 編著		増補改訂版	誠文堂新光社		2017.10	151p	26cm						¥2200	
978-4-418-17137-8	レクリエ 2017-11・12月	高齢者介護をサポートするレクリエーション情報誌				世界文化社		2017.11	113p	30cm		別冊家庭画報			掃除・洗濯のためのレク サンタの吊るし飾り	¥1806	
978-4-418-17138-5	レクリエ 2017特別号	高齢者介護をサポートするレクリエーション情報誌				世界文化社		2017.11	106p	30cm		別冊家庭画報			まるごと一冊機能向上トレーニング大特集	¥1806	
978-4-418-17139-2	李家幽竹の開運風水 2018		李家幽竹 著			世界文化社		2017.11	97p	26cm		別冊家庭画報			いまより幸せになれる秘訣がいっぱい	¥1000	
978-4-418-17250-4	超上級ナンプレ 1		西尾徹也 編著			世界文化社		2017.10	126p	18cm		ナンプレBOOKS				¥600	
978-4-418-17251-1	攻略!難問ナンプレ		今井洋輔 著			世界文化社		2017.10	127p	18cm		ナンプレBOOKS				¥600	
978-4-418-17252-8	脳トレ・介護予防に役立ついきいきパズル 記憶力・柔軟力アップ編		篠原菊紀 監修			世界文化社		2017.10	64p	30cm		レクリエブックス				¥1000	
978-4-418-17253-5	脳トレ・介護予防に役立つやさしいぬり絵 昭和の暮らし編		篠原菊紀 監修			世界文化社		2017.10	62p	30cm		レクリエブックス				¥1000	
978-4-418-17333-4	厳選ショコラ手帖	くらべるともっとおいしい!名店の味のこだわり				世界文化社		2017.10	191p	18cm						¥1400	
978-4-418-17334-1	茶花の二十四節気		武内範男 著			世界文化社		2017.10	127p	21cm						¥1500	
978-4-418-17343-3	飛田和緒のおうち鍋	毎日食べたい充実の56レシピ	飛田和緒 著			世界文化社		2017.10	127p	21cm						¥1300	
978-4-425-97357-6	海上保安大学校海上保安学校採用試験問題集	その傾向と対策	海上保安入試研究会 編			成山堂書店		2017.10	286p	26cm						¥3200	
978-4-426-10171-8	現代用語の基礎知識 臨時増刊					自由国民社		2017.10	239p	21cm					ニュース解体新書	¥1200	
978-4-426-12217-1	岡安盛男のFXで稼ぐ51の法則	本当の実戦力をつけるFXトレード教本	岡安盛男 著		新版	自由国民社		2017.10	254p	19cm						¥1500	
978-4-426-12359-8	司法書士試験にデル判例・先例一問一答式過去問集		西村和彦 編著			自由国民社		2017.10	733p	19cm						¥3800	
978-4-426-60991-7	U-CANの保育士速習レッスン 2018年版上		ユーキャン保育士試験研究会 編			ユーキャン学び出版	自由国民社	2017.10	375p	21cm						¥2000	
978-4-426-60992-4	U-CANの保育士速習レッスン 2018年版下		ユーキャン保育士試験研究会 編			ユーキャン学び出版	自由国民社	2017.10	407p	21cm						¥2000	
978-4-426-61008-1	ケアマネ一年生の教科書	新人ケアマネ・咲良ゆかりの場合	鈴村美咲 まんが	後藤佳苗 監修		ユーキャン学び出版	自由国民社	2017.10	175p	19cm		まんがでわかる!介護のお仕事シリーズ				¥1400	
978-4-433-60297-0	申告所得税取扱いの手引 平成29年版		小林義治 編			納税協会連合会	清文社	2017.10	1890p	26cm						¥4400	
978-4-434-22507-9	虫の世界と五七五	菊川蜻水写真集	菊川蜻水 著	山本常芳子 訳		音美衣杜	星雲社	2017.10	103p	22cm						¥1389	
978-4-434-22820-9	Masters 第35巻10号(平成29年10月号)	日本経済の未来を創る経営者たち				国際通信社	星雲社	2017.10	170p	30cm					特集・労働市場逼迫-高まる“人材不足感”	¥1500	
978-4-434-22832-2	LEADERS 第30巻10号(平成29年10月号)	Monthly Graphic Journal				国際通信社グループ株式会社報道通信社	星雲社	2017.10	138p	30cm					特集・少子高齢社会の未来予想図	¥1500	
978-4-434-22844-5	センチュリー 2017年10月号	CENTURY				USPマネジメント(国際通信社グループ)	星雲社	2017.10	146p	30cm					特集・円滑な事業承継が社の未来を大きく左右する	¥1500	
978-4-434-23444-6	ブルーノ・タウト研究	ロマン主義から表現主義へ 世紀転換期ドイツのモダニズムと神秘主義	長谷川章 著			ブリュッケ	星雲社	2017.10	705p 図版16p	22cm						¥8000	
978-4-434-23546-7	相談援助・保育相談支援		西木貴美子 編著	小宅理沙 監修		翔雲社	星雲社	2017.10	125p	26cm						¥2350	
978-4-434-23671-6	家族の教科書	子どもの人格は、家族がつくる	熊野英一 著			アルテ	星雲社	2017.10	189p	19cm		アドラー子育て・親育て				¥1800	
978-4-434-23678-5	あるがまんま。そのまんま。	副腎皮質ホルモンによる副作用に苦しむすべての皆さまへ あきらめたこと。あきらめなかったこと。	前田弘子 著			青山ライフ出版	星雲社	2017.10	247p	19cm						¥1400	
978-4-434-23721-8	0学開運ガイド 2018	0学会公式	0学会本部 編纂			0学出版	星雲社	2017.10	220p	21cm						¥1400	
978-4-434-23734-8	名をなさぬ幸せ	リアル介護のフォトレポート・思い出あれこれ 介護賛歌・支え合って生きる喜びの歌!	武田勝利 著			風詠社	星雲社	2017.9	127p	21cm						¥1000	
978-4-434-23762-1	くまもと食育ガイドブック		熊本県立大学くまもと食育ガイドブック作成委員会 編			オーエムエス出版	星雲社	2017.9	217p	21cm						¥1500	
978-4-434-23786-7	ひよくれんり 2	Chizuru & Masamune	なかゆんきなこ 著			アルファポリス	星雲社	2017.10	326p	15cm		エタニティ文庫	エタニティブックス	Rouge		¥640	
978-4-434-23787-4	愛されるのもお仕事ですかっ!?	Hana & Akira	栢野すばる 著			アルファポリス	星雲社	2017.10	358p	15cm		エタニティ文庫	エタニティブックス	Rouge		¥640	
978-4-434-23788-1	秘め事は雨の中	Kyoko & Yukinari	西條六花 著			アルファポリス	星雲社	2017.10	365p	15cm		エタニティ文庫	エタニティブックス	Rouge		¥640	
978-4-434-23803-1	黒鷹公の姉上 2		青蔵千草 著			アルファポリス	星雲社	2017.10	292p	19cm		レジーナブックス				¥1200	
978-4-434-23814-7	日本書紀を歩く 1		靍井忠義 著			青垣出版	星雲社	2017.10	168p	19cm					悲劇の皇子たち	¥1200	
978-4-434-23815-4	ノースロッピーズの逆襲	NORTHROPPIES STRIKES BACK	内藤真郎 著			パレード	星雲社	2017.10	197p	19cm						¥1200	
978-4-434-23833-8	だじゃれ博士のおしゃれな話		松本佳雅理 著			風詠社	星雲社	2017.10	192p	19cm						¥1000	
978-4-434-23836-9	theチャレンジャー 2018〜2019	中学卒業からはじまるもうひとつの進学ガイド				さんぽう	星雲社	2017.9	86p	26cm						¥417	
978-4-434-23853-6	社会に関わる仏教	この現実のただ中で	尾畑文正 著			樹心社	星雲社	2017.10	220p	19cm						¥1700	
978-4-434-23872-7	国王陥落	がけっぷち王女の婚活	里崎雅 著			アルファポリス	星雲社	2017.10	298p	19cm		Noche				¥1200	
978-4-434-23873-4	魔将閣下ととらわれの料理番		悠月彩香 著			アルファポリス	星雲社	2017.10	283p	19cm		Noche				¥1200	
978-4-434-23877-2	営業の極意	凹んだ時に読みたい! 行動、習慣、ブランディングセールス	杉本譲 著			平成出版	星雲社	2017.10	159p	19cm						¥1300	
978-4-434-23880-2	津南学 vol.6(2017)	五感を通して津南をみる	津南町教育委員会 編			ほおずき書籍	星雲社	2017.10	322p	21cm					津南学の真髄	¥1500	
978-4-434-23892-5	八千代の昔話	四十三話	小林千代美 著			美術の杜出版	星雲社	2017.10	243p	18cm						¥1389	
978-4-469-26832-4	基本・スポーツマネジメント		畑攻 編著	小野里真弓 編著		大修館書店		2017.11	126p	26cm						¥1800	
978-4-469-34294-9	ジーニアス総合英語		中邑光男 編集主幹	山岡憲史 編集主幹		大修館書店		2017.10	653p	21cm						¥1500	
978-4-473-04186-9	京響と仲間たち	京都市交響楽団ガイドブック	淡交社編集局 編			淡交社		2017.10	97p	21cm						¥1500	
978-4-473-04202-6	戦国おもてなし時代	信長・秀吉の接待術	金子拓 著			淡交社		2017.10	189p	19cm						¥1600	
978-4-474-05839-2	ベーシックな事例で学ぶ企業法務の仕事	まずはここから!	河村寛治 著			第一法規		2017.10	361p	21cm						¥2800	
978-4-474-05855-2	検証・小中一貫教育のマネジメント	地域ビジョンと学校評価の活用	熊坂伸子 著	耳塚寛明 監修		第一法規		2017.10	253p	21cm						¥2700	
978-4-474-05869-9	介護リーダーのためのアンガーマネジメント活用法	イライラと賢くつきあい活気ある職場をつくる	田辺有理子 著			第一法規		2017.10	156p	21cm						¥2000	
978-4-474-05901-6	今すぐできる!中小企業の介護離職防止対策と制度づくり	事例から学ぶ働き盛り社員を離職させないための本	小林包美 著			第一法規		2017.10	195p	21cm						¥2407	
978-4-478-06089-6	地球の歩き方 B14		地球の歩き方編集室 編集		2018〜19	ダイヤモンド・ビッグ社	ダイヤモンド社	2017.10	384p	21cm					ダラス ヒューストン デンバー	¥1700	
978-4-478-08421-2	CVCコーポレートベンチャーキャピタル	グローバルビジネスを勝ち抜く新たな経営戦略	アンドリュー・ロマンス 著	増島雅和 監訳		ダイヤモンド・ビジネス企画	ダイヤモンド社	2017.10	299p	21cm						¥2200	
978-4-478-10242-8	人材育成ハンドブック	いま知っておくべき100のテーマ	眞崎大輔 監修	トーマツイノベーション 編著		ダイヤモンド社		2017.10	404p	21cm						¥3800	
978-4-478-10260-2	km<国際自動車>はなぜ大卒新卒タクシードライバーにこだわるのか	「人財育成」で業界を変える!	蟹瀬誠一 編著			ダイヤモンド社		2017.10	211p	19cm						¥1500	
978-4-478-10361-6	TOEIC L&Rテストパート5,6攻略	中村澄子のリーディング新・解答のテクニック	中村澄子 著			ダイヤモンド社		2017.10	234p	21cm						¥1600	
978-4-478-10394-4	西洋美術史	世界のビジネスエリートが身につける教養	木村泰司 著			ダイヤモンド社		2017.10	255p	19cm						¥1600	
978-4-478-10415-6	レガシー・カンパニー 3	世代を超える永続企業その「伝統と革新」のドラマ	ダイヤモンド経営者倶楽部 編			ダイヤモンド社		2017.10	205p	19cm						¥1700	
978-4-478-82100-8	地球の歩き方リゾートスタイル R01		地球の歩き方編集室 編集		2018-19	ダイヤモンド・ビッグ社	ダイヤモンド社	2017.10	189p	21cm					ホノルル&オアフ島	¥1500	
978-4-478-82101-5	地球の歩き方 B04		地球の歩き方編集室 編集		2018〜19	ダイヤモンド・ビッグ社	ダイヤモンド社	2017.10	384p	21cm					サンフランシスコとシリコンバレー	¥1700	
978-4-478-82106-0	桐朋中学校・高等学校		おおたとしまさ 著			ダイヤモンド・ビッグ社	ダイヤモンド社	2017.10	172p	19cm		中学受験注目校の素顔 012				¥1200	
978-4-478-82107-7	巣鴨中学校・高等学校		おおたとしまさ 著			ダイヤモンド・ビッグ社	ダイヤモンド社	2017.10	172p	19cm		中学受験注目校の素顔 013				¥1200	
978-4-478-82108-4	地球の歩き方 B22		地球の歩き方編集室 編集		2018〜19	ダイヤモンド・ビッグ社	ダイヤモンド社	2017.10	448p	21cm					アルゼンチン チリ	¥2000	
978-4-480-06987-0	死刑その哲学的考察		萱野稔人 著			筑摩書房		2017.10	318p	18cm		ちくま新書 1281				¥940	
978-4-480-06988-7	ムダな仕事が多い職場		太田肇 著			筑摩書房		2017.10	196p	18cm		ちくま新書 1283				¥760	
978-4-480-06989-4	イスラーム思想を読みとく		松山洋平 著			筑摩書房		2017.10	254p	18cm		ちくま新書 1285				¥820	
978-4-480-06996-2	空海に学ぶ仏教入門		吉村均 著			筑摩書房		2017.10	237p	18cm		ちくま新書 1284				¥800	
978-4-480-06997-9	素晴らしき洞窟探検の世界		吉田勝次 著			筑摩書房		2017.10	253p	18cm		ちくま新書 1282				¥920	
978-4-480-06998-6	ケルト再生の思想	ハロウィンからの生命循環	鶴岡真弓 著			筑摩書房		2017.10	250p	18cm		ちくま新書 1286				¥840	
978-4-480-68989-4	リアル人生ゲーム完全攻略本		架神恭介 著	至道流星 著		筑摩書房		2017.10	222p	18cm		ちくまプリマー新書 286				¥840	
